X,Y,Z,LOO_max,LOO_Y,LOO_S1,LOO_S3
3800,2585.0896764469,-3044.1689242081,0.00121321422943932,1.20222764918525e-06,1.49731020436437e-06,0.00121321422943932
3948.11330652168,1367.93341701217,-2979.95548788557,0.000109064084551512,9.39661190306158e-06,2.2099426408967e-05,0.000109064084551512
3800,1430.83718719573,-2984.14556748202,0.000792236934472251,7.23437696150225e-05,0.000234346327065377,0.000792236934472251
3800,1200,-2983.00157454857,0.000651315458270359,1.14128930299861e-06,9.43549425381735e-05,0.000651315458270359
4030.73177074908,1200,-2976.87274860487,0.000150636869437155,1.43299878759542e-07,8.08571180020551e-07,0.000150636869437155
3966.52315149124,1546.8184002368,-2994.06128038153,0.000129175696822439,1.9951608277276e-05,6.08649474032272e-06,0.000129175696822439
3800,1661.68466437804,-2999.11127910229,0.000875663787959407,2.78345976024752e-05,6.26919150925012e-05,0.000875663787959407
4150.048380372,1410.35494490787,-2988.57709525233,0.000283528999511211,2.48542609015937e-08,3.56020583811015e-08,0.000283528999511211
4261.5156742339,1200,-2987.17243199297,3.88173744146373e-05,1.4772854917525e-08,4.8077754202641e-09,3.88173744146373e-05
3991.49643251884,1770.52126584925,-3007.37091580161,0.000158279752275299,6.93975322110568e-06,1.75904734645149e-07,0.000158279752275299
3800,1892.54047821129,-3012.45100800944,0.00101837122919344,5.6198292967153e-06,2.40702658743945e-05,0.00101837122919344
3800,2123.38346391564,-3011.93053118767,0.000858415399689402,2.33526896890242e-05,2.81060595084923e-05,0.000858415399689402
4005.09091219354,2007.92127248305,-3006.55064148168,0.000156617997969267,6.26544324658082e-06,1.58232686428612e-07,0.000156617997969267
4402.36211046081,1380.67874524082,-3000.26911566593,4.72035640848465e-05,1.85783801067149e-09,7.76518509848262e-08,4.72035640848465e-05
4492.32120952882,1200,-2999.43035617469,8.25689894243499e-05,2.51704426349449e-06,1.96437344468797e-07,8.25689894243499e-05
4616.94008189869,1390.2494179545,-3012.79946891067,0.000153647274081798,2.15998465010539e-06,9.89601555661338e-07,0.000153647274081798
4723.11546859859,1200,-3011.30657941079,0.000246043296728251,2.39101671025617e-06,1.64344554112398e-06,0.000246043296728251
4385.3763153568,1991.7054602209,-3037.58164179446,0.00048146117141255,0,2.02826721093237e-10,0.00048146117141255
4385.37739539615,1991.68815302864,-3024.48739505941,0.000451306782440704,2.94942855075906e-09,8.13538760730568e-10,0.000451306782440704
4602.2090937143,1848.19891842431,-3024.68277530755,0.000140950212162176,2.43031206810431e-06,7.25925341257891e-08,0.000140950212162176
4602.20273608981,1848.23339356636,-3038.34218021733,0.000124410735849414,0,7.37175360990509e-08,0.000124410735849414
4744.5195698065,1604.65009115257,-3026.26508380846,0.00020965760979452,1.86433637949519e-08,4.86573394734538e-09,0.00020965760979452
